query_id,domain,question_type,run,method,faithfulness,answer_relevancy,context_recall,context_precision
SEM_QA_0081,Semiconductors,single,3,w/o Multimodal,0.995,0.9338,0.9551,0.9357
SEM_QA_0082,Semiconductors,single,3,w/o Multimodal,0.9751,0.995,0.9901,0.995
SEM_QA_0083,Semiconductors,single,3,w/o Multimodal,0.5522,0.5683,0.4685,0.5999
SEM_QA_0084,Semiconductors,multi,3,w/o Multimodal,0.8149,0.8241,0.8988,0.8984
SEM_QA_0085,Semiconductors,single,3,w/o Multimodal,0.9861,0.9732,0.9527,0.9634
SEM_QA_0086,Semiconductors,multi,3,w/o Multimodal,0.6047,0.6926,0.7691,0.7287
SEM_QA_0087,Semiconductors,multi,3,w/o Multimodal,0.865,0.9006,0.8002,0.8758
SEM_QA_0088,Semiconductors,single,3,w/o Multimodal,0.7875,0.9002,0.9901,0.8901
SEM_QA_0089,Semiconductors,single,3,w/o Multimodal,0.8323,0.9158,0.8121,0.9535
SEM_QA_0090,Semiconductors,single,3,w/o Multimodal,0.862,0.9803,0.9653,0.9895
SEM_QA_0091,Semiconductors,single,3,w/o Multimodal,0.7029,0.5335,0.5985,0.8029
SEM_QA_0092,Semiconductors,single,3,w/o Multimodal,0.7795,0.8682,0.9489,0.8024
SEM_QA_0093,Semiconductors,single,3,w/o Multimodal,0.9609,0.995,0.9901,0.9645
SEM_QA_0094,Semiconductors,single,3,w/o Multimodal,0.995,0.995,0.9864,0.995
SEM_QA_0095,Semiconductors,multi,3,w/o Multimodal,0.665,0.6507,0.5594,0.7784
SEM_QA_0096,Semiconductors,multi,3,w/o Multimodal,0.9669,0.9558,0.9137,0.9639
SEM_QA_0097,Semiconductors,single,3,w/o Multimodal,0.9793,0.9629,0.9469,0.957
SEM_QA_0098,Semiconductors,single,3,w/o Multimodal,0.9815,0.9723,0.965,0.9445
SEM_QA_0099,Semiconductors,single,3,w/o Multimodal,0.9777,0.9949,0.9113,0.9924
SEM_QA_0100,Semiconductors,multi,3,w/o Multimodal,0.9227,0.9381,0.8714,0.8916
SEM_QA_0101,Semiconductors,single,3,w/o Multimodal,0.8978,0.995,0.9563,0.9271
SEM_QA_0102,Semiconductors,single,3,w/o Multimodal,0.9816,0.8961,0.9697,0.9391
SEM_QA_0103,Semiconductors,multi,3,w/o Multimodal,0.995,0.995,0.9886,0.9859
SEM_QA_0104,Semiconductors,single,3,w/o Multimodal,0.799,0.6742,0.7138,0.7852
SEM_QA_0105,Semiconductors,multi,3,w/o Multimodal,0.6997,0.7922,0.668,0.8743
SEM_QA_0106,Semiconductors,multi,3,w/o Multimodal,0.9535,0.9935,0.972,0.9726
SEM_QA_0107,Semiconductors,single,3,w/o Multimodal,0.9919,0.995,0.9515,0.9758
SEM_QA_0108,Semiconductors,multi,3,w/o Multimodal,0.6882,0.8245,0.7787,0.7091
SEM_QA_0109,Semiconductors,single,3,w/o Multimodal,0.8762,0.9582,0.8676,0.9408
SEM_QA_0110,Semiconductors,multi,3,w/o Multimodal,0.4998,0.7211,0.5894,0.6232
SEM_QA_0111,Semiconductors,single,3,w/o Multimodal,0.9806,0.9596,0.9307,0.9866
SEM_QA_0112,Semiconductors,single,3,w/o Multimodal,0.9385,0.8914,0.9469,0.9761
SEM_QA_0113,Semiconductors,single,3,w/o Multimodal,0.8574,0.8857,0.7658,0.7788
SEM_QA_0114,Semiconductors,single,3,w/o Multimodal,0.9311,0.9618,0.935,0.995
SEM_QA_0115,Semiconductors,multi,3,w/o Multimodal,0.8244,0.7238,0.6074,0.6874
SEM_QA_0116,Semiconductors,single,3,w/o Multimodal,0.9889,0.995,0.9614,0.985
SEM_QA_0117,Semiconductors,multi,3,w/o Multimodal,0.9745,0.9815,0.9758,0.9728
SEM_QA_0118,Semiconductors,single,3,w/o Multimodal,0.995,0.9577,0.9416,0.995
SEM_QA_0119,Semiconductors,single,3,w/o Multimodal,0.9594,0.9546,0.9296,0.995
SEM_QA_0120,Semiconductors,single,3,w/o Multimodal,0.7642,0.8549,0.664,0.7851
SEM_QA_0121,Semiconductors,single,3,w/o Multimodal,0.4343,0.5714,0.5313,0.6627
SEM_QA_0122,Semiconductors,single,3,w/o Multimodal,0.9145,0.995,0.9171,0.967
SEM_QA_0123,Semiconductors,single,3,w/o Multimodal,0.8438,0.9665,0.9414,0.9391
SEM_QA_0124,Semiconductors,single,3,w/o Multimodal,0.9706,0.9694,0.863,0.9075
SEM_QA_0125,Semiconductors,single,3,w/o Multimodal,0.9339,0.995,0.9454,0.9769
SEM_QA_0126,Semiconductors,multi,3,w/o Multimodal,0.8282,0.9305,0.9197,0.9342
BAT_QA_0001,Batteries,single,3,w/o Multimodal,0.7756,0.7322,0.7729,0.8326
BAT_QA_0002,Batteries,single,3,w/o Multimodal,0.959,0.995,0.9901,0.995
BAT_QA_0003,Batteries,multi,3,w/o Multimodal,0.8574,0.9616,0.9497,0.9559
BAT_QA_0004,Batteries,single,3,w/o Multimodal,0.8038,0.995,0.9475,0.9498
BAT_QA_0005,Batteries,single,3,w/o Multimodal,0.995,0.995,0.9368,0.995
BAT_QA_0006,Batteries,single,3,w/o Multimodal,0.995,0.9771,0.9132,0.9667
BAT_QA_0007,Batteries,multi,3,w/o Multimodal,0.9649,0.9335,0.9017,0.9574
BAT_QA_0008,Batteries,single,3,w/o Multimodal,0.9713,0.9914,0.963,0.9577
BAT_QA_0009,Batteries,single,3,w/o Multimodal,0.8771,0.9194,0.9101,0.9457
BAT_QA_0010,Batteries,single,3,w/o Multimodal,0.9795,0.8857,0.933,0.9698
BAT_QA_0011,Batteries,single,3,w/o Multimodal,0.9213,0.8119,0.8219,0.975
BAT_QA_0012,Batteries,single,3,w/o Multimodal,0.8557,0.8887,0.9013,0.8269
BAT_QA_0013,Batteries,single,3,w/o Multimodal,0.9667,0.965,0.986,0.988
BAT_QA_0014,Batteries,multi,3,w/o Multimodal,0.9567,0.9292,0.8976,0.9866
BAT_QA_0015,Batteries,multi,3,w/o Multimodal,0.995,0.9818,0.9034,0.9792
BAT_QA_0016,Batteries,single,3,w/o Multimodal,0.6433,0.5281,0.5164,0.6391
BAT_QA_0017,Batteries,multi,3,w/o Multimodal,0.651,0.8526,0.7519,0.853
BAT_QA_0018,Batteries,single,3,w/o Multimodal,0.5225,0.4947,0.4625,0.5973
BAT_QA_0019,Batteries,single,3,w/o Multimodal,0.8648,0.8781,0.9582,0.9444
BAT_QA_0020,Batteries,single,3,w/o Multimodal,0.3228,0.2594,0.1463,0.4109
BAT_QA_0021,Batteries,single,3,w/o Multimodal,0.6106,0.581,0.5999,0.7469
BAT_QA_0022,Batteries,multi,3,w/o Multimodal,0.551,0.6285,0.6034,0.7356
BAT_QA_0023,Batteries,single,3,w/o Multimodal,0.9755,0.889,0.8626,0.995
BAT_QA_0024,Batteries,single,3,w/o Multimodal,0.8905,0.8532,0.82,0.8916
BAT_QA_0025,Batteries,single,3,w/o Multimodal,0.898,0.9877,0.8456,0.995
BAT_QA_0026,Batteries,multi,3,w/o Multimodal,0.7017,0.794,0.7071,0.7424
BAT_QA_0027,Batteries,single,3,w/o Multimodal,0.9869,0.9874,0.9084,0.995
BAT_QA_0028,Batteries,single,3,w/o Multimodal,0.9403,0.9055,0.9246,0.935
BAT_QA_0029,Batteries,single,3,w/o Multimodal,0.9726,0.9666,0.9322,0.9861
BAT_QA_0030,Batteries,single,3,w/o Multimodal,0.9932,0.9912,0.936,0.9503
BAT_QA_0031,Batteries,multi,3,w/o Multimodal,0.9864,0.9508,0.9111,0.9154
BAT_QA_0032,Batteries,multi,3,w/o Multimodal,0.9728,0.9222,0.9114,0.995
BAT_QA_0033,Batteries,single,3,w/o Multimodal,0.9857,0.995,0.9582,0.9931
BAT_QA_0034,Batteries,single,3,w/o Multimodal,0.8971,0.9406,0.7031,0.7853
BAT_QA_0035,Batteries,multi,3,w/o Multimodal,0.8712,0.995,0.8889,0.9666
BAT_QA_0036,Batteries,single,3,w/o Multimodal,0.995,0.995,0.9498,0.9587
BAT_QA_0037,Batteries,multi,3,w/o Multimodal,0.7736,0.766,0.6529,0.7796
BAT_QA_0038,Batteries,single,3,w/o Multimodal,0.9695,0.8058,0.8615,0.995
BAT_QA_0039,Batteries,multi,3,w/o Multimodal,0.6651,0.6514,0.5727,0.8025
BAT_QA_0040,Batteries,single,3,w/o Multimodal,0.9798,0.993,0.9538,0.995
BAT_QA_0041,Batteries,single,3,w/o Multimodal,0.8262,0.6485,0.73,0.8532
BAT_QA_0042,Batteries,multi,3,w/o Multimodal,0.8265,0.8509,0.7996,0.9572
BAT_QA_0043,Batteries,single,3,w/o Multimodal,0.9133,0.995,0.9738,0.995
BAT_QA_0044,Batteries,single,3,w/o Multimodal,0.9733,0.947,0.8859,0.8867
BAT_QA_0045,Batteries,multi,3,w/o Multimodal,0.9499,0.9745,0.9203,0.995
BAT_QA_0046,Batteries,multi,3,w/o Multimodal,0.6555,0.6943,0.743,0.609
BAT_QA_0047,Batteries,single,3,w/o Multimodal,0.8613,0.8771,0.8291,0.9235
BAT_QA_0048,Batteries,single,3,w/o Multimodal,0.9626,0.8646,0.9115,0.9339
BAT_QA_0049,Batteries,single,3,w/o Multimodal,0.8607,0.8742,0.8173,0.866
BAT_QA_0050,Batteries,single,3,w/o Multimodal,0.8198,0.7921,0.7438,0.8289
BAT_QA_0051,Batteries,single,3,w/o Multimodal,0.7499,0.6929,0.5911,0.7241
BAT_QA_0052,Batteries,single,3,w/o Multimodal,0.7709,0.7889,0.6715,0.8036
BAT_QA_0053,Batteries,single,3,w/o Multimodal,0.7414,0.8466,0.7021,0.8286
BAT_QA_0054,Batteries,single,3,w/o Multimodal,0.9823,0.9828,0.9901,0.9805
BAT_QA_0055,Batteries,single,3,w/o Multimodal,0.7567,0.6688,0.7425,0.8096
BAT_QA_0056,Batteries,single,3,w/o Multimodal,0.9278,0.9169,0.8867,0.8917
BAT_QA_0057,Batteries,multi,3,w/o Multimodal,0.9444,0.995,0.8794,0.9588
BAT_QA_0058,Batteries,single,3,w/o Multimodal,0.9534,0.9456,0.7285,0.8637
BAT_QA_0059,Batteries,single,3,w/o Multimodal,0.9803,0.9636,0.9378,0.9549
BAT_QA_0060,Batteries,multi,3,w/o Multimodal,0.7823,0.6307,0.7204,0.76
BAT_QA_0061,Batteries,single,3,w/o Multimodal,0.6366,0.6778,0.7264,0.7124
BAT_QA_0062,Batteries,multi,3,w/o Multimodal,0.6178,0.5355,0.6137,0.666
BAT_QA_0063,Batteries,single,3,w/o Multimodal,0.995,0.948,0.8217,0.9037
BAT_QA_0064,Batteries,single,3,w/o Multimodal,0.9841,0.9653,0.9668,0.9842
BAT_QA_0065,Batteries,single,3,w/o Multimodal,0.9701,0.995,0.9767,0.9913
BAT_QA_0066,Batteries,single,3,w/o Multimodal,0.7103,0.6247,0.7061,0.7258
BAT_QA_0067,Batteries,single,3,w/o Multimodal,0.7828,0.8576,0.7316,0.8995
BAT_QA_0068,Batteries,multi,3,w/o Multimodal,0.9234,0.8551,0.9793,0.978
BAT_QA_0069,Batteries,single,3,w/o Multimodal,0.6591,0.6117,0.634,0.6948
BAT_QA_0070,Batteries,multi,3,w/o Multimodal,0.9519,0.8388,0.988,0.9611
BAT_QA_0071,Batteries,single,3,w/o Multimodal,0.9386,0.7572,0.8256,0.9189
BAT_QA_0072,Batteries,multi,3,w/o Multimodal,0.9423,0.8939,0.8968,0.9341
BAT_QA_0073,Batteries,single,3,w/o Multimodal,0.9727,0.9838,0.9069,0.9553
BAT_QA_0074,Batteries,multi,3,w/o Multimodal,0.692,0.6806,0.5571,0.5885
BAT_QA_0075,Batteries,single,3,w/o Multimodal,0.9815,0.995,0.9601,0.9777
BAT_QA_0076,Batteries,multi,3,w/o Multimodal,0.7593,0.7594,0.8538,0.8021
BAT_QA_0077,Batteries,single,3,w/o Multimodal,0.9678,0.9621,0.9589,0.9596
BAT_QA_0078,Batteries,single,3,w/o Multimodal,0.9292,0.9335,0.9511,0.8962
BAT_QA_0079,Batteries,multi,3,w/o Multimodal,0.8539,0.7552,0.6643,0.7118
BAT_QA_0080,Batteries,single,3,w/o Multimodal,0.9855,0.9709,0.9427,0.9873
BAT_QA_0081,Batteries,single,3,w/o Multimodal,0.9131,0.8489,0.7981,0.9782
BAT_QA_0082,Batteries,multi,3,w/o Multimodal,0.9361,0.8954,0.9521,0.9229
BAT_QA_0083,Batteries,single,3,w/o Multimodal,0.4521,0.6968,0.7983,0.7589
BAT_QA_0084,Batteries,single,3,w/o Multimodal,0.9252,0.921,0.9442,0.9527
BAT_QA_0085,Batteries,multi,3,w/o Multimodal,0.7422,0.5231,0.5997,0.7253
BAT_QA_0086,Batteries,multi,3,w/o Multimodal,0.8203,0.9526,0.8529,0.943
BAT_QA_0087,Batteries,single,3,w/o Multimodal,0.9809,0.9838,0.9901,0.965
BAT_QA_0088,Batteries,single,3,w/o Multimodal,0.8546,0.7681,0.71,0.7842
BAT_QA_0089,Batteries,single,3,w/o Multimodal,0.995,0.995,0.9419,0.9429
BAT_QA_0090,Batteries,single,3,w/o Multimodal,0.9731,0.8696,0.9704,0.9409
BAT_QA_0091,Batteries,single,3,w/o Multimodal,0.9749,0.995,0.9285,0.9855
BAT_QA_0092,Batteries,single,3,w/o Multimodal,0.7093,0.8517,0.732,0.8002
BAT_QA_0093,Batteries,single,3,w/o Multimodal,0.8938,0.8033,0.7362,0.9336
BAT_QA_0094,Batteries,single,3,w/o Multimodal,0.6789,0.6413,0.7637,0.7566
BAT_QA_0095,Batteries,single,3,w/o Multimodal,0.9825,0.9799,0.7732,0.9392
BAT_QA_0096,Batteries,single,3,w/o Multimodal,0.995,0.995,0.9375,0.995
BAT_QA_0097,Batteries,multi,3,w/o Multimodal,0.7241,0.5396,0.6032,0.7389
BAT_QA_0098,Batteries,multi,3,w/o Multimodal,0.678,0.712,0.6357,0.8039
BAT_QA_0099,Batteries,single,3,w/o Multimodal,0.7719,0.7653,0.8158,0.8361
BAT_QA_0100,Batteries,multi,3,w/o Multimodal,0.995,0.9212,0.9901,0.8762
BAT_QA_0101,Batteries,single,3,w/o Multimodal,0.9052,0.9102,0.9709,0.8869
BAT_QA_0102,Batteries,multi,3,w/o Multimodal,0.927,0.8395,0.8866,0.9226
BAT_QA_0103,Batteries,single,3,w/o Multimodal,0.9423,0.8846,0.8134,0.984
BAT_QA_0104,Batteries,multi,3,w/o Multimodal,0.7298,0.8244,0.6712,0.8124
BAT_QA_0105,Batteries,single,3,w/o Multimodal,0.8286,0.7858,0.7114,0.8338
BAT_QA_0106,Batteries,multi,3,w/o Multimodal,0.8618,0.8261,0.9045,0.8153
BAT_QA_0107,Batteries,multi,3,w/o Multimodal,0.7942,0.7297,0.7466,0.9014
BAT_QA_0108,Batteries,single,3,w/o Multimodal,0.9279,0.8642,0.8469,0.8195
BAT_QA_0109,Batteries,single,3,w/o Multimodal,0.8575,0.7479,0.6911,0.8396
BAT_QA_0110,Batteries,single,3,w/o Multimodal,0.9274,0.7773,0.7928,0.8228
BAT_QA_0111,Batteries,multi,3,w/o Multimodal,0.9771,0.9549,0.8489,0.9461
BAT_QA_0112,Batteries,single,3,w/o Multimodal,0.9922,0.9512,0.9766,0.971
BAT_QA_0113,Batteries,multi,3,w/o Multimodal,0.9508,0.7761,0.9737,0.9328
BAT_QA_0114,Batteries,multi,3,w/o Multimodal,0.7858,0.7637,0.7855,0.7332
BAT_QA_0115,Batteries,multi,3,w/o Multimodal,0.995,0.98,0.9467,0.9815
BAT_QA_0116,Batteries,single,3,w/o Multimodal,0.995,0.9868,0.935,0.995
BAT_QA_0117,Batteries,multi,3,w/o Multimodal,0.6375,0.6895,0.6921,0.7675
BAT_QA_0118,Batteries,single,3,w/o Multimodal,0.9117,0.8158,0.8383,0.8613
BAT_QA_0119,Batteries,single,3,w/o Multimodal,0.6241,0.6775,0.5871,0.7263
BAT_QA_0120,Batteries,single,3,w/o Multimodal,0.9059,0.8795,0.7824,0.8427
BAT_QA_0121,Batteries,single,3,w/o Multimodal,0.8747,0.7818,0.8827,0.7885
BAT_QA_0122,Batteries,single,3,w/o Multimodal,0.9565,0.8936,0.9269,0.9529
BAT_QA_0123,Batteries,single,3,w/o Multimodal,0.995,0.9616,0.8935,0.995
BAT_QA_0124,Batteries,single,3,w/o Multimodal,0.6726,0.6202,0.679,0.7973
SUP_QA_0001,Superalloys,single,1,w/o Association,0.8102,0.8087,0.7967,0.8341
SUP_QA_0002,Superalloys,multi,1,w/o Association,0.9811,0.9873,0.995,0.9635
SUP_QA_0003,Superalloys,multi,1,w/o Association,0.6502,0.6453,0.6059,0.7649
SUP_QA_0004,Superalloys,multi,1,w/o Association,0.602,0.7188,0.8886,0.9207
SUP_QA_0005,Superalloys,single,1,w/o Association,0.7086,0.6209,0.7608,0.7507
SUP_QA_0006,Superalloys,single,1,w/o Association,0.9711,0.9865,0.9081,0.964
SUP_QA_0007,Superalloys,single,1,w/o Association,0.9727,0.948,0.995,0.9899
SUP_QA_0008,Superalloys,single,1,w/o Association,0.9638,0.8513,0.995,0.9899
SUP_QA_0009,Superalloys,single,1,w/o Association,0.9714,0.9531,0.995,0.9657
SUP_QA_0010,Superalloys,single,1,w/o Association,0.8249,0.897,0.9944,0.9899
SUP_QA_0011,Superalloys,single,1,w/o Association,0.9661,0.7907,0.9569,0.9182
SUP_QA_0012,Superalloys,single,1,w/o Association,0.7782,0.763,0.8833,0.9153
SUP_QA_0013,Superalloys,multi,1,w/o Association,0.7679,0.6587,0.9186,0.8117
SUP_QA_0014,Superalloys,single,1,w/o Association,0.8384,0.6967,0.9308,0.8896
SUP_QA_0015,Superalloys,single,1,w/o Association,0.9428,0.8195,0.9883,0.9827
SUP_QA_0016,Superalloys,single,1,w/o Association,0.8083,0.7463,0.8097,0.8237
SUP_QA_0017,Superalloys,single,1,w/o Association,0.9932,0.9813,0.9692,0.9681
SUP_QA_0018,Superalloys,single,1,w/o Association,0.9224,0.9895,0.9779,0.9644
SUP_QA_0019,Superalloys,single,1,w/o Association,0.9678,0.9895,0.995,0.965
SUP_QA_0020,Superalloys,single,1,w/o Association,0.9239,0.9401,0.995,0.9881
SUP_QA_0021,Superalloys,multi,1,w/o Association,0.9694,0.9771,0.995,0.9448
SUP_QA_0022,Superalloys,single,1,w/o Association,0.8037,0.7212,0.8228,0.8576
SUP_QA_0023,Superalloys,single,1,w/o Association,0.9754,0.9845,0.995,0.971
SUP_QA_0024,Superalloys,single,1,w/o Association,0.8062,0.7796,0.9,0.8922
SUP_QA_0025,Superalloys,single,1,w/o Association,0.9387,0.9609,0.9929,0.959
SUP_QA_0026,Superalloys,single,1,w/o Association,0.9694,0.9618,0.9895,0.9548
SUP_QA_0027,Superalloys,multi,1,w/o Association,0.6369,0.6211,0.7914,0.7287
SUP_QA_0028,Superalloys,multi,1,w/o Association,0.946,0.9371,0.995,0.955
SUP_QA_0029,Superalloys,single,1,w/o Association,0.8604,0.7586,0.9874,0.9019
SUP_QA_0030,Superalloys,multi,1,w/o Association,0.7186,0.7008,0.7536,0.8287
SUP_QA_0031,Superalloys,single,1,w/o Association,0.9263,0.9045,0.995,0.9565
SUP_QA_0032,Superalloys,single,1,w/o Association,0.7714,0.6948,0.9182,0.9899
SUP_QA_0033,Superalloys,single,1,w/o Association,0.7321,0.7052,0.881,0.8726
SUP_QA_0034,Superalloys,multi,1,w/o Association,0.9386,0.919,0.788,0.9852
SUP_QA_0035,Superalloys,single,1,w/o Association,0.9644,0.9764,0.995,0.9899
SUP_QA_0036,Superalloys,single,1,w/o Association,0.9483,0.9656,0.9805,0.9611
SUP_QA_0037,Superalloys,single,1,w/o Association,0.9933,0.96,0.995,0.9897
SUP_QA_0038,Superalloys,single,1,w/o Association,0.9885,0.9863,0.995,0.9522
SUP_QA_0039,Superalloys,single,1,w/o Association,0.995,0.7758,0.8756,0.8989
SUP_QA_0040,Superalloys,multi,1,w/o Association,0.9316,0.9895,0.8938,0.955
SUP_QA_0041,Superalloys,single,1,w/o Association,0.9453,0.9644,0.995,0.9703
SUP_QA_0042,Superalloys,single,1,w/o Association,0.9672,0.875,0.9886,0.9817
SUP_QA_0043,Superalloys,single,1,w/o Association,0.7318,0.7253,0.8015,0.9173
SUP_QA_0044,Superalloys,multi,1,w/o Association,0.9289,0.7972,0.9211,0.9774
SUP_QA_0045,Superalloys,single,1,w/o Association,0.7037,0.6952,0.781,0.8914
SUP_QA_0046,Superalloys,single,1,w/o Association,0.6229,0.5723,0.678,0.7152
SUP_QA_0047,Superalloys,multi,1,w/o Association,0.8743,0.7244,0.9219,0.9146
SUP_QA_0048,Superalloys,single,1,w/o Association,0.9544,0.9256,0.9939,0.9687
SUP_QA_0049,Superalloys,multi,1,w/o Association,0.8172,0.7671,0.9381,0.9116
SUP_QA_0050,Superalloys,single,1,w/o Association,0.995,0.9096,0.9927,0.9849
SUP_QA_0051,Superalloys,single,1,w/o Association,0.8582,0.9159,0.9821,0.9109
SUP_QA_0052,Superalloys,single,1,w/o Association,0.8027,0.7409,0.7771,0.9163
SUP_QA_0053,Superalloys,single,1,w/o Association,0.898,0.7538,0.9744,0.9382
SUP_QA_0054,Superalloys,multi,1,w/o Association,0.8999,0.8656,0.9782,0.9331
SUP_QA_0055,Superalloys,single,1,w/o Association,0.7862,0.7314,0.8436,0.926
SUP_QA_0056,Superalloys,single,1,w/o Association,0.8347,0.8657,0.9237,0.8154
SUP_QA_0057,Superalloys,single,1,w/o Association,0.8702,0.8519,0.8133,0.8875
SUP_QA_0058,Superalloys,single,1,w/o Association,0.8167,0.8622,0.8581,0.9499
SUP_QA_0059,Superalloys,single,1,w/o Association,0.995,0.9065,0.9562,0.9827
SUP_QA_0060,Superalloys,single,1,w/o Association,0.6504,0.5708,0.7537,0.6991
SUP_QA_0061,Superalloys,single,1,w/o Association,0.6637,0.7888,0.8816,0.8816
SUP_QA_0062,Superalloys,multi,1,w/o Association,0.5002,0.4178,0.6603,0.7133
SUP_QA_0063,Superalloys,single,1,w/o Association,0.995,0.9701,0.995,0.9899
SUP_QA_0064,Superalloys,multi,1,w/o Association,0.9345,0.9378,0.9837,0.9469
SUP_QA_0065,Superalloys,single,1,w/o Association,0.995,0.9805,0.9912,0.9899
SUP_QA_0066,Superalloys,single,1,w/o Association,0.9751,0.9895,0.995,0.9899
SUP_QA_0067,Superalloys,multi,1,w/o Association,0.9208,0.6604,0.8934,0.9343
SUP_QA_0068,Superalloys,single,1,w/o Association,0.9633,0.9625,0.995,0.9796
SUP_QA_0069,Superalloys,single,1,w/o Association,0.8283,0.7904,0.9352,0.9373
SUP_QA_0070,Superalloys,multi,1,w/o Association,0.7125,0.5973,0.8026,0.7669
SUP_QA_0071,Superalloys,single,1,w/o Association,0.8505,0.7372,0.8298,0.9162
SUP_QA_0072,Superalloys,multi,1,w/o Association,0.9105,0.7826,0.9841,0.9419
SUP_QA_0073,Superalloys,multi,1,w/o Association,0.5076,0.5054,0.6276,0.6712
SUP_QA_0074,Superalloys,multi,1,w/o Association,0.9593,0.883,0.9568,0.9862
SUP_QA_0075,Superalloys,single,1,w/o Association,0.9108,0.8893,0.9756,0.9739
SUP_QA_0076,Superalloys,single,1,w/o Association,0.9074,0.8028,0.9344,0.9703
SUP_QA_0077,Superalloys,multi,1,w/o Association,0.9937,0.9586,0.995,0.9687
SUP_QA_0078,Superalloys,single,1,w/o Association,0.4455,0.5648,0.6567,0.5904
SUP_QA_0079,Superalloys,single,1,w/o Association,0.9677,0.8918,0.995,0.9521
SUP_QA_0080,Superalloys,multi,1,w/o Association,0.9855,0.9819,0.9943,0.9899
SUP_QA_0081,Superalloys,multi,1,w/o Association,0.7353,0.7042,0.8409,0.7996
SUP_QA_0082,Superalloys,multi,1,w/o Association,0.9706,0.9895,0.9698,0.9788
SUP_QA_0083,Superalloys,single,1,w/o Association,0.5893,0.5653,0.7719,0.4877
SUP_QA_0084,Superalloys,single,1,w/o Association,0.924,0.9618,0.995,0.9603
SUP_QA_0085,Superalloys,single,1,w/o Association,0.9382,0.9746,0.9872,0.9667
SUP_QA_0086,Superalloys,single,1,w/o Association,0.9742,0.9755,0.995,0.9718
SUP_QA_0087,Superalloys,multi,1,w/o Association,0.9335,0.951,0.995,0.906
SUP_QA_0088,Superalloys,single,1,w/o Association,0.7313,0.7576,0.901,0.9235
SUP_QA_0089,Superalloys,single,1,w/o Association,0.9406,0.8168,0.995,0.9775
SUP_QA_0090,Superalloys,single,1,w/o Association,0.7009,0.8117,0.9168,0.9073
SUP_QA_0091,Superalloys,multi,1,w/o Association,0.91,0.6978,0.8016,0.9129
SUP_QA_0092,Superalloys,single,1,w/o Association,0.5826,0.4228,0.6112,0.6665
SUP_QA_0093,Superalloys,multi,1,w/o Association,0.9362,0.8937,0.9812,0.9899
SUP_QA_0094,Superalloys,multi,1,w/o Association,0.9507,0.9548,0.995,0.9706
SUP_QA_0095,Superalloys,multi,1,w/o Association,0.9363,0.7606,0.8295,0.9242
SUP_QA_0096,Superalloys,single,1,w/o Association,0.9925,0.9856,0.995,0.9899
SUP_QA_0097,Superalloys,multi,1,w/o Association,0.7921,0.7417,0.8297,0.9177
SUP_QA_0098,Superalloys,single,1,w/o Association,0.5534,0.5081,0.6893,0.6592
SUP_QA_0099,Superalloys,single,1,w/o Association,0.9824,0.9704,0.9828,0.9546
SUP_QA_0100,Superalloys,multi,1,w/o Association,0.4735,0.4404,0.6996,0.7007
SUP_QA_0101,Superalloys,single,1,w/o Association,0.861,0.799,0.995,0.8966
SUP_QA_0102,Superalloys,multi,1,w/o Association,0.9555,0.9287,0.8774,0.9272
SUP_QA_0103,Superalloys,multi,1,w/o Association,0.9814,0.9764,0.9869,0.9899
SUP_QA_0104,Superalloys,single,1,w/o Association,0.5992,0.8081,0.8241,0.792
SUP_QA_0105,Superalloys,single,1,w/o Association,0.9599,0.981,0.9796,0.9595
SUP_QA_0106,Superalloys,single,1,w/o Association,0.87,0.7769,0.818,0.9021
SUP_QA_0107,Superalloys,single,1,w/o Association,0.7915,0.756,0.9914,0.8324
SUP_QA_0108,Superalloys,single,1,w/o Association,0.8813,0.8407,0.9192,0.9394
SUP_QA_0109,Superalloys,single,1,w/o Association,0.8706,0.8866,0.7829,0.8867
SUP_QA_0110,Superalloys,single,1,w/o Association,0.9486,0.9479,0.995,0.9407
SUP_QA_0111,Superalloys,single,1,w/o Association,0.8825,0.8646,0.8759,0.8925
SUP_QA_0112,Superalloys,multi,1,w/o Association,0.945,0.9895,0.995,0.9501
SUP_QA_0113,Superalloys,single,1,w/o Association,0.7379,0.8185,0.7726,0.9353
SUP_QA_0114,Superalloys,single,1,w/o Association,0.5148,0.4782,0.5864,0.6261
SUP_QA_0115,Superalloys,multi,1,w/o Association,0.8411,0.8505,0.9227,0.8925
SUP_QA_0116,Superalloys,multi,1,w/o Association,0.9876,0.8741,0.995,0.9552
SUP_QA_0117,Superalloys,multi,1,w/o Association,0.8359,0.9327,0.9663,0.9899
SUP_QA_0118,Superalloys,single,1,w/o Association,0.8042,0.7685,0.8889,0.9522
SUP_QA_0119,Superalloys,single,1,w/o Association,0.9878,0.9895,0.9923,0.9351
SUP_QA_0120,Superalloys,single,1,w/o Association,0.7786,0.6244,0.7754,0.86
SUP_QA_0121,Superalloys,single,1,w/o Association,0.5983,0.6373,0.7527,0.6704
SUP_QA_0122,Superalloys,single,1,w/o Association,0.9648,0.9857,0.9746,0.9687
SUP_QA_0123,Superalloys,single,1,w/o Association,0.9518,0.9895,0.995,0.9899
SUP_QA_0124,Superalloys,single,1,w/o Association,0.5079,0.579,0.6784,0.767
SUP_QA_0125,Superalloys,multi,1,w/o Association,0.817,0.9277,0.875,0.9304
SUP_QA_0126,Superalloys,multi,1,w/o Association,0.6722,0.6184,0.7043,0.7128
